decimalLatitude,decimalLongitude,Year,August,July,June,May,April,March,SeptBefore,AugustBefore,JulyBefore,JuneBefore,T_August,T_July,T_June,T_May,T_April,T_March,T_SeptBefore,T_AugustBefore,T_JulyBefore,T_JuneBefore
51.2778,-1.5985,1929,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,MONTH_1929-05-16,MONTH_1929-04-16,MONTH_1929-03-16,MONTH_1928-09-16,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,15.288886503170275,15.850406880799547,12.843161802659637,10.691968851560809,6.113647622171776,5.837894986126362,12.357392374171013,15.051444043166061,16.407062723279843,12.755029757243896
52.1558,-0.4613,1947,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,MONTH_1947-05-16,MONTH_1947-04-16,MONTH_1947-03-16,MONTH_1946-09-16,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,18.766212549132273,17.64677754639654,15.958215417309615,13.732526583763356,8.692488020016105,3.7144747099574777,14.233884008031557,15.015399204434825,16.715192529979554,13.277213320746172
51.0587,-2.9499,1937,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,MONTH_1937-05-16,MONTH_1937-04-16,MONTH_1937-03-16,MONTH_1936-09-16,MONTH_1936-08-16,MONTH_1936-07-16,MONTH_1936-06-16,17.448175597230247,16.136013033318235,14.860262570434232,12.454793308474162,10.131152621940672,4.505145835033478,15.022414685444376,16.546119918608237,15.451244047215775,14.96234087742683
51.2784,-0.3734,1929,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,MONTH_1929-05-16,MONTH_1929-04-16,MONTH_1929-03-16,MONTH_1928-09-16,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,16.430859669190717,17.072856889196903,13.998514045807825,11.841066194737717,6.870673623884269,6.394892921106618,13.385734751028444,16.109643005198585,17.959224250247427,13.732745489925932
53.381100000000004,-1.4701,1900,MONTH_1900-08-16,MONTH_1900-07-16,MONTH_1900-06-16,MONTH_1900-05-16,MONTH_1900-04-16,MONTH_1900-03-16,MONTH_1899-09-16,MONTH_1899-08-16,MONTH_1899-07-16,MONTH_1899-06-16,14.39844108076115,17.2029385702023,14.202976915038152,9.117273370046433,7.572540784162101,2.717988380350217,12.338476632726932,16.656678155563565,16.43458910389344,14.461094294205623
50.9097,-1.4044,1928,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,MONTH_1928-05-16,MONTH_1928-04-16,MONTH_1928-03-16,MONTH_1927-09-16,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,16.160659170223866,17.428116193015313,13.80334032404664,11.704856545752913,8.723544279493337,6.752448892914304,13.366656291789484,16.097042571265316,16.22998110350447,13.57383053922597
50.4351,-3.5642,1920,MONTH_1920-08-16,MONTH_1920-07-16,MONTH_1920-06-16,MONTH_1920-05-16,MONTH_1920-04-16,MONTH_1920-03-16,MONTH_1919-09-16,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,14.19973817427551,14.508957614123712,14.367643048983625,11.756361940505528,9.216200946456224,7.445974290490488,13.629541818631566,17.200850354976783,14.981069038234713,14.242083687361625
51.5754,0.5916,1902,MONTH_1902-08-16,MONTH_1902-07-16,MONTH_1902-06-16,MONTH_1902-05-16,MONTH_1902-04-16,MONTH_1902-03-16,MONTH_1901-09-16,MONTH_1901-08-16,MONTH_1901-07-16,MONTH_1901-06-16,15.430810474532805,15.972482019707252,14.245190583216093,9.155567338010485,8.070871325906504,6.758232912616517,14.949074351846795,17.23962751546213,17.97546914760765,14.591034436444403
51.8959,0.8919,1891,MONTH_1891-08-16,MONTH_1891-07-16,MONTH_1891-06-16,MONTH_1891-05-16,MONTH_1891-04-16,MONTH_1891-03-16,MONTH_1890-09-16,MONTH_1890-08-16,MONTH_1890-07-16,MONTH_1890-06-16,14.634781551731136,14.930076282546857,14.441418212978999,9.417920582017468,6.123544090721582,4.371952406112777,15.158302806661455,14.804920558406643,14.78353367391681,14.09857899316709
52.038412,0.730233,1916,MONTH_1916-08-16,MONTH_1916-07-16,MONTH_1916-06-16,MONTH_1916-05-16,MONTH_1916-04-16,MONTH_1916-03-16,MONTH_1915-09-16,MONTH_1915-08-16,MONTH_1915-07-16,MONTH_1915-06-16,16.767570553767925,15.14596619931081,11.811863505352514,12.395403861324304,8.565954770116427,3.819549305835278,13.771094033563854,15.92040566773085,15.529773653444483,14.213799855259506
51.4415,-0.0117,1887,MONTH_1887-08-16,MONTH_1887-07-16,MONTH_1887-06-16,MONTH_1887-05-16,MONTH_1887-04-16,MONTH_1887-03-16,MONTH_1886-09-16,MONTH_1886-08-16,MONTH_1886-07-16,MONTH_1886-06-16,16.052990858831336,17.649087528666996,15.074611711502943,9.480090452811151,6.305495282640536,3.593195789060344,14.501604517150943,16.258816738012033,16.092562033270333,13.636953567141424
51.5952,-0.378,1943,MONTH_1943-08-16,MONTH_1943-07-16,MONTH_1943-06-16,MONTH_1943-05-16,MONTH_1943-04-16,MONTH_1943-03-16,MONTH_1942-09-16,MONTH_1942-08-16,MONTH_1942-07-16,MONTH_1942-06-16,17.12889268140839,17.309527676494625,15.173690875477783,13.225550998502113,11.468279825680483,6.949291079536784,14.643556157092263,17.40872111226073,16.404542036661347,15.599249978171494
50.7252,-1.7874,1916,MONTH_1916-08-16,MONTH_1916-07-16,MONTH_1916-06-16,MONTH_1916-05-16,MONTH_1916-04-16,MONTH_1916-03-16,MONTH_1915-09-16,MONTH_1915-08-16,MONTH_1915-07-16,MONTH_1915-06-16,17.152433365820773,16.09174529288282,12.324106533117746,12.368061262045087,8.97492390190449,4.332235562291304,13.747108483395069,16.132082586576754,15.126216927938424,14.31591158777747
50.8726,-1.5768,1920,MONTH_1920-08-16,MONTH_1920-07-16,MONTH_1920-06-16,MONTH_1920-05-16,MONTH_1920-04-16,MONTH_1920-03-16,MONTH_1919-09-16,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,14.131088929676341,14.66618066847583,14.822823105149697,12.355339533304658,9.270268840073639,7.59115430142894,13.829807034145274,17.0217915957596,14.72646106789081,14.453354702541063
52.1485,-0.8259,1964,MONTH_1964-08-16,MONTH_1964-07-16,MONTH_1964-06-16,MONTH_1964-05-16,MONTH_1964-04-16,MONTH_1964-03-16,MONTH_1963-09-16,MONTH_1963-08-16,MONTH_1963-07-16,MONTH_1963-06-16,15.597257054288473,16.172270809767607,13.607461520186062,13.196916743862948,8.328164647659685,3.7009798884249423,12.834765744686408,13.988387629301576,14.758523739255752,14.580734549432664
52.3389,0.1338,1923,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,MONTH_1923-05-16,MONTH_1923-04-16,MONTH_1923-03-16,MONTH_1922-09-16,MONTH_1922-08-16,MONTH_1922-07-16,MONTH_1922-06-16,15.940048574062047,18.3018384578556,12.326040019837837,9.918046861942054,7.849772002669593,6.373266650251758,12.388697342178862,14.042589575844255,14.205327562741456,14.220949253795986
50.7836,-1.6517,1945,MONTH_1945-08-16,MONTH_1945-07-16,MONTH_1945-06-16,MONTH_1945-05-16,MONTH_1945-04-16,MONTH_1945-03-16,MONTH_1944-09-16,MONTH_1944-08-16,MONTH_1944-07-16,MONTH_1944-06-16,16.640237427926305,16.620378517786666,14.567590648292674,12.397661604660565,10.520383125476988,7.69031416674635,13.269829510401165,17.85380978598808,16.479705462260835,14.295709110534316
52.4769,-0.6243,1938,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,MONTH_1938-05-16,MONTH_1938-04-16,MONTH_1938-03-16,MONTH_1937-09-16,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,15.719975170255802,14.85361076265149,14.239049937806959,10.005896301433191,6.690498191053751,8.755271101057037,12.889858020532008,16.4811217614782,15.562780504407016,13.559570267308294
50.964,-0.5304,1923,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,MONTH_1923-05-16,MONTH_1923-04-16,MONTH_1923-03-16,MONTH_1922-09-16,MONTH_1922-08-16,MONTH_1922-07-16,MONTH_1922-06-16,16.01573311655989,17.754125900606457,12.967837678809452,10.263007513542902,8.432192830957101,7.186598555425943,12.627168392898744,14.37602789896873,14.25629015694547,14.541067017417419
50.7821,-1.5533,1976,MONTH_1976-08-16,MONTH_1976-07-16,MONTH_1976-06-16,MONTH_1976-05-16,MONTH_1976-04-16,MONTH_1976-03-16,MONTH_1975-09-16,MONTH_1975-08-16,MONTH_1975-07-16,MONTH_1975-06-16,18.083382911646424,18.78321050609839,17.01225062369485,12.202725218932803,8.165086532256232,5.331925681735142,14.159085408738123,18.129405086118993,17.097697759054842,15.129509149067644
51.8042,-1.3102,1919,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,MONTH_1919-05-16,MONTH_1919-04-16,MONTH_1919-03-16,MONTH_1918-09-16,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,16.507117644976645,13.963094704577346,14.312762357283235,13.099985501445795,6.905155530586072,3.6184233470233793,12.289484639131464,16.10593382056662,15.714379119885985,13.052300314879998
51.7156,-1.2911,1919,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,MONTH_1919-05-16,MONTH_1919-04-16,MONTH_1919-03-16,MONTH_1918-09-16,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,16.507117644976645,13.963094704577346,14.312762357283235,13.099985501445795,6.905155530586072,3.6184233470233793,12.289484639131464,16.10593382056662,15.714379119885985,13.052300314879998
51.2458,-1.4468,1933,MONTH_1933-08-16,MONTH_1933-07-16,MONTH_1933-06-16,MONTH_1933-05-16,MONTH_1933-04-16,MONTH_1933-03-16,MONTH_1932-09-16,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,17.853236272911115,17.83886495750405,15.459010920280685,12.18514994893833,8.687810849331992,7.433218282334304,13.624970277241546,17.87171900846822,15.876194450438902,14.08829931740321
51.255,-0.3086,1893,MONTH_1893-08-16,MONTH_1893-07-16,MONTH_1893-06-16,MONTH_1893-05-16,MONTH_1893-04-16,MONTH_1893-03-16,MONTH_1892-09-16,MONTH_1892-08-16,MONTH_1892-07-16,MONTH_1892-06-16,17.90346457335014,16.96848023790986,15.734333716451568,13.325433524205108,10.657921926480194,7.246978420856895,12.891314342650826,15.930786025626372,14.7876892744689,13.647627582202015
52.4608,-1.915,1887,MONTH_1887-08-16,MONTH_1887-07-16,MONTH_1887-06-16,MONTH_1887-05-16,MONTH_1887-04-16,MONTH_1887-03-16,MONTH_1886-09-16,MONTH_1886-08-16,MONTH_1886-07-16,MONTH_1886-06-16,15.810549914366879,17.845133742794097,15.981355387076839,9.549022348873748,6.514730012250643,3.5926369461463814,13.713961400422129,16.257109076523022,16.317640624154667,13.596697472636658
50.4351,-3.5642,1921,MONTH_1921-08-16,MONTH_1921-07-16,MONTH_1921-06-16,MONTH_1921-05-16,MONTH_1921-04-16,MONTH_1921-03-16,MONTH_1920-09-16,MONTH_1920-08-16,MONTH_1920-07-16,MONTH_1920-06-16,15.742154704584951,18.40000691513766,15.471519976486343,11.87678258852094,9.065542967069089,7.565664203662176,13.982740499428298,14.19973817427551,14.508957614123712,14.367643048983625
52.1558,-0.4613,1948,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,MONTH_1948-05-16,MONTH_1948-04-16,MONTH_1948-03-16,MONTH_1947-09-16,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,15.219286411337624,15.623946512785851,13.618553400768272,11.192465431763253,9.130946351256055,8.203676461547877,15.575676283379002,18.766212549132273,17.64677754639654,15.958215417309615
53.7893,-2.2405,1916,MONTH_1916-08-16,MONTH_1916-07-16,MONTH_1916-06-16,MONTH_1916-05-16,MONTH_1916-04-16,MONTH_1916-03-16,MONTH_1915-09-16,MONTH_1915-08-16,MONTH_1915-07-16,MONTH_1915-06-16,14.625360473582438,13.522938301688965,10.009947400305505,9.391299177140965,6.1509035182966345,1.4458823726839303,11.691313328804215,13.104354515111279,12.598600815305618,12.423810097312264
50.6178,-3.7202,1931,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,MONTH_1931-05-16,MONTH_1931-04-16,MONTH_1931-03-16,MONTH_1930-09-16,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,14.99690285679867,14.840525447572524,14.170273265536236,10.908331691010478,7.857756858854898,4.55020357289676,14.331158966667209,15.648057380063772,15.200811428860652,15.36251979372528
50.5758,-3.6417,1932,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,MONTH_1932-05-16,MONTH_1932-04-16,MONTH_1932-03-16,MONTH_1931-09-16,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,17.219185551380654,15.463403539705334,14.153626448077336,10.033799700299378,7.1322504967968685,5.290306830403588,12.309072205830972,14.99690285679867,14.840525447572524,14.170273265536236
50.5708,-3.6503,1919,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,MONTH_1919-05-16,MONTH_1919-04-16,MONTH_1919-03-16,MONTH_1918-09-16,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,16.687495784727833,14.731422535240421,13.959794995983716,12.609260799783508,7.541758356597743,5.010106137201222,12.756608576936504,15.912790726883905,15.665296760431657,13.480659602312489
53.9921,-1.5418,1914,MONTH_1914-08-16,MONTH_1914-07-16,MONTH_1914-06-16,MONTH_1914-05-16,MONTH_1914-04-16,MONTH_1914-03-16,MONTH_1913-09-16,MONTH_1913-08-16,MONTH_1913-07-16,MONTH_1913-06-16,15.360365750131427,15.37117746772234,13.665554644328228,9.809430904963204,9.2632236667678,5.272908043873408,13.562356777303098,14.385148522687741,13.878083228189308,13.52730802610118
50.6943,-2.0415,1977,MONTH_1977-08-16,MONTH_1977-07-16,MONTH_1977-06-16,MONTH_1977-05-16,MONTH_1977-04-16,MONTH_1977-03-16,MONTH_1976-09-16,MONTH_1976-08-16,MONTH_1976-07-16,MONTH_1976-06-16,15.334419221700436,16.019505901743052,12.197608428836578,10.84456124530027,7.269411676349132,7.534780346700478,13.599129440402704,17.489948847935494,18.343875860394167,16.787297010685602
51.6559,0.0682,1895,MONTH_1895-08-16,MONTH_1895-07-16,MONTH_1895-06-16,MONTH_1895-05-16,MONTH_1895-04-16,MONTH_1895-03-16,MONTH_1894-09-16,MONTH_1894-08-16,MONTH_1894-07-16,MONTH_1894-06-16,16.87276841876876,16.838087454126594,15.8453364283082,13.022021332333857,9.189969502345779,6.053169658729614,12.528236028127564,15.68104805401036,16.894734979636763,14.751206754630772
51.705,-0.1125,1925,MONTH_1925-08-16,MONTH_1925-07-16,MONTH_1925-06-16,MONTH_1925-05-16,MONTH_1925-04-16,MONTH_1925-03-16,MONTH_1924-09-16,MONTH_1924-08-16,MONTH_1924-07-16,MONTH_1924-06-16,15.775901900716894,17.31737815147545,15.034271758554988,12.157128795403763,7.590943428279966,4.609823493565726,13.725991753686701,14.659782583956977,15.963073094842837,14.726565769290666
50.6069,-3.6012,1923,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,MONTH_1923-05-16,MONTH_1923-04-16,MONTH_1923-03-16,MONTH_1922-09-16,MONTH_1922-08-16,MONTH_1922-07-16,MONTH_1922-06-16,15.645760710818582,17.44145946365894,13.436115602748764,10.222567892388296,8.314215359041569,7.220153633587774,12.986596198796594,13.66788651025853,13.86569195111697,14.303073869621318
51.2144,-0.5336,1934,MONTH_1934-08-16,MONTH_1934-07-16,MONTH_1934-06-16,MONTH_1934-05-16,MONTH_1934-04-16,MONTH_1934-03-16,MONTH_1933-09-16,MONTH_1933-08-16,MONTH_1933-07-16,MONTH_1933-06-16,15.347225015246249,18.013515770448976,15.147824441004127,11.616883928470319,8.20932025639564,5.014865551308611,15.21020347855045,17.974513688713817,17.812801924629625,15.302626315658706
50.82,-1.45,1960,MONTH_1960-08-16,MONTH_1960-07-16,MONTH_1960-06-16,MONTH_1960-05-16,MONTH_1960-04-16,MONTH_1960-03-16,MONTH_1959-09-16,MONTH_1959-08-16,MONTH_1959-07-16,MONTH_1959-06-16,15.34799280831159,15.583850243733819,16.12631637061305,13.031193429285961,9.385915302484356,7.007620285943962,16.017564474886825,17.75258304481482,17.7074734867304,15.497523820435863
52.1485,-0.8259,1946,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,MONTH_1946-05-16,MONTH_1946-04-16,MONTH_1946-03-16,MONTH_1945-09-16,MONTH_1945-08-16,MONTH_1945-07-16,MONTH_1945-06-16,14.668690652861748,16.461653848765295,12.96740991169165,9.997569467869576,9.599889814348693,4.734120458355952,14.23509236643681,15.65808213166187,16.722640301662647,14.447250019633138
50.8726,-1.5768,1901,MONTH_1901-08-16,MONTH_1901-07-16,MONTH_1901-06-16,MONTH_1901-05-16,MONTH_1901-04-16,MONTH_1901-03-16,MONTH_1900-09-16,MONTH_1900-08-16,MONTH_1900-07-16,MONTH_1900-06-16,16.677882490732667,18.135882865841396,14.69980708944664,12.183381171989279,9.09956047303748,4.53955637644651,14.596191090176966,16.367007157392926,18.466850085648044,14.993805923616513
50.4785,-4.7535,1963,MONTH_1963-08-16,MONTH_1963-07-16,MONTH_1963-06-16,MONTH_1963-05-16,MONTH_1963-04-16,MONTH_1963-03-16,MONTH_1962-09-16,MONTH_1962-08-16,MONTH_1962-07-16,MONTH_1962-06-16,14.551481143978467,14.58852185664682,14.187595995406022,10.55612149285277,8.465450676305215,6.760671478104613,12.87762060242901,14.391700361161499,14.793611634654996,13.12485612130338
51.2238,-0.7195,1940,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,MONTH_1940-05-16,MONTH_1940-04-16,MONTH_1940-03-16,MONTH_1939-09-16,MONTH_1939-08-16,MONTH_1939-07-16,MONTH_1939-06-16,15.978246783903577,15.224504098212503,16.638140815106063,12.753667298889573,8.619900553007861,5.852724437802975,14.390349705674346,16.425477405890373,15.22650806222464,14.465427276035106
50.9848,-3.0502,1901,MONTH_1901-08-16,MONTH_1901-07-16,MONTH_1901-06-16,MONTH_1901-05-16,MONTH_1901-04-16,MONTH_1901-03-16,MONTH_1900-09-16,MONTH_1900-08-16,MONTH_1900-07-16,MONTH_1900-06-16,16.04452004419494,17.839842491985237,14.098194331523471,12.077986795617306,8.712667404059248,4.681566850971235,14.273774029289696,15.773807550360926,17.616835235954756,14.323406357781993
53.7632,-2.7031,1917,MONTH_1917-08-16,MONTH_1917-07-16,MONTH_1917-06-16,MONTH_1917-05-16,MONTH_1917-04-16,MONTH_1917-03-16,MONTH_1916-09-16,MONTH_1916-08-16,MONTH_1916-07-16,MONTH_1916-06-16,14.795041778616612,15.321750322935598,13.627179607849317,11.690715300350883,4.44670891682531,2.452568689145102,12.442469976986954,15.458629689987724,14.38185284992349,11.053184891511298
51.9636,-0.4526,1929,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,MONTH_1929-05-16,MONTH_1929-04-16,MONTH_1929-03-16,MONTH_1928-09-16,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,16.09206045091902,16.470778744240313,13.303581424363937,11.069774326202628,6.265303906070934,5.848764555452969,12.97474964802837,15.535217229984383,17.022903117465933,12.989084004541398
51.1113,-0.6282,1937,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,MONTH_1937-05-16,MONTH_1937-04-16,MONTH_1937-03-16,MONTH_1936-09-16,MONTH_1936-08-16,MONTH_1936-07-16,MONTH_1936-06-16,17.30120304631499,16.183212315131307,14.638525036755473,12.374224678937162,9.124801534784682,3.7551291321618185,14.393060921781952,16.20364856028613,15.219272685741137,15.028562734973868
50.5289,-3.6084,1932,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,MONTH_1932-05-16,MONTH_1932-04-16,MONTH_1932-03-16,MONTH_1931-09-16,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,17.42451001203454,15.69134551157714,14.200524267742006,10.238353234276858,7.442994885689648,5.709050368755425,12.661793380011812,15.398721301494062,15.14848071742852,14.216945628399849
51.0895,-1.2168,1901,MONTH_1901-08-16,MONTH_1901-07-16,MONTH_1901-06-16,MONTH_1901-05-16,MONTH_1901-04-16,MONTH_1901-03-16,MONTH_1900-09-16,MONTH_1900-08-16,MONTH_1900-07-16,MONTH_1900-06-16,15.692872395507313,17.289254677653474,13.824182583698871,10.983325398238115,8.146403415093339,3.6131128142171693,13.31570076695429,15.425407354604477,17.876076095029106,14.226227921162822
51.3093,-0.0559,1928,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,MONTH_1928-05-16,MONTH_1928-04-16,MONTH_1928-03-16,MONTH_1927-09-16,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,15.988768460470354,17.830080261532466,13.493220057245306,10.821592838996288,8.240634628270332,6.428053256222878,12.866661458025744,16.042762247809776,15.687358998575702,13.142154330044294
51.2689,-0.3718,1977,MONTH_1977-08-16,MONTH_1977-07-16,MONTH_1977-06-16,MONTH_1977-05-16,MONTH_1977-04-16,MONTH_1977-03-16,MONTH_1976-09-16,MONTH_1976-08-16,MONTH_1976-07-16,MONTH_1976-06-16,15.78076284070995,16.65403217703446,12.71823376199502,11.104810194117475,7.5342479649279515,7.434003830760845,14.256571811285099,17.934774576356354,19.565499397025082,18.272442146723222
50.6754,-2.1103,1979,MONTH_1979-08-16,MONTH_1979-07-16,MONTH_1979-06-16,MONTH_1979-05-16,MONTH_1979-04-16,MONTH_1979-03-16,MONTH_1978-09-16,MONTH_1978-08-16,MONTH_1978-07-16,MONTH_1978-06-16,14.738886633237009,16.26815704005116,13.457583471109794,9.454678653452762,7.844646783701826,5.307602092529074,13.826078939845248,15.07778900362489,14.855766637613142,13.555062097175835
53.1632,0.0211,1937,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,MONTH_1937-05-16,MONTH_1937-04-16,MONTH_1937-03-16,MONTH_1936-09-16,MONTH_1936-08-16,MONTH_1936-07-16,MONTH_1936-06-16,16.073156578230623,15.782362212684761,13.902231811900764,11.161615237308014,7.813976452468551,3.255378170108776,14.419844733594505,15.768305101426842,15.341808811044258,14.058968576405006
51.2724,0.1909,1949,MONTH_1949-08-16,MONTH_1949-07-16,MONTH_1949-06-16,MONTH_1949-05-16,MONTH_1949-04-16,MONTH_1949-03-16,MONTH_1948-09-16,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,17.334184404649868,17.825209182003363,14.593741234474788,10.56152873343067,10.260815659736021,4.62159392639527,14.156529769930167,15.301711671287226,15.65427109811758,14.1821895449054
52.2646,-1.752,1910,MONTH_1910-08-16,MONTH_1910-07-16,MONTH_1910-06-16,MONTH_1910-05-16,MONTH_1910-04-16,MONTH_1910-03-16,MONTH_1909-09-16,MONTH_1909-08-16,MONTH_1909-07-16,MONTH_1909-06-16,14.99307739011711,14.307387225301854,14.67944916425226,11.162497586884678,7.219500050680487,5.445839069594181,11.602713762803399,15.355123307238465,14.526871383735482,11.614141137324994
52.5708,-0.3471,1933,MONTH_1933-08-16,MONTH_1933-07-16,MONTH_1933-06-16,MONTH_1933-05-16,MONTH_1933-04-16,MONTH_1933-03-16,MONTH_1932-09-16,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,17.949939371172967,18.243598564536565,15.15120470502696,12.010838427218069,9.027586658239509,7.145370701555124,13.178720379553088,17.545208935062398,16.474388757237886,13.599448204562604
50.845,-1.5023,1900,MONTH_1900-08-16,MONTH_1900-07-16,MONTH_1900-06-16,MONTH_1900-05-16,MONTH_1900-04-16,MONTH_1900-03-16,MONTH_1899-09-16,MONTH_1899-08-16,MONTH_1899-07-16,MONTH_1899-06-16,16.367007157392926,18.466850085648044,14.993805923616513,11.059287326282288,8.861130267737774,4.321969857250619,14.781530048167424,19.118642124965987,18.57739010969771,16.370038138025844
